TRAN_AMT,WF_dvc_age,ALERT_TRGR_CD,DVC_TYPE_TXT,FRAUD_NONFRAUD,CARR_Missing,PH_NUM_UPDT_TS_Missing,PWD_UPDT_TS tm_year,PWD_UPDT_TS tm_hour,PWD_UPDT_TS tm_min,PH_NUM_UPDT_TS tm_year,PH_NUM_UPDT_TS tm_mon,PH_NUM_UPDT_TS tm_hour,PH_NUM_UPDT_TS tm_sec,PH_NUM_UPDT_TS tm_yday
494.16,163,2,2.0,0,0,0,2020.0,16.0,46.0,2020.0,5.0,11.0,7.0,134.0
49.08,47,1,2.0,1,0,0,2018.0,14.0,7.0,2017.0,7.0,6.0,37.0,183.0
467.01,526,1,1.0,1,0,1,2017.0,9.0,37.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
389.18,553,2,1.0,1,0,1,2017.0,14.0,30.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,4,1,2.0,1,0,1,2019.0,9.0,47.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,534,1,2.0,1,0,0,2021.0,12.0,7.0,2018.0,7.0,6.0,46.0,189.0
9.86,494,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
100.61,535,1,2.0,1,0,0,2021.0,19.0,7.0,2019.0,4.0,19.0,19.0,98.0
1232.21,694,2,0.0,1,0,0,2017.0,6.0,19.0,2019.0,1.0,13.0,8.0,27.0
49.2,491,1,2.0,1,1,1,2020.0,4.0,3.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
278.48,123,1,2.0,1,0,1,2020.0,12.0,12.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
494.65,0,1,1.0,0,1,0,2020.0,21.0,1.0,2020.0,5.0,23.0,5.0,149.0
7.74,400,1,2.0,1,1,0,2019.0,10.0,24.0,2020.0,2.0,23.0,37.0,41.0
8.49,1928,1,2.0,1,0,1,2019.0,4.0,37.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
490.74,7,1,1.0,0,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2019.0,2.0,13.0,5.0,39.0
22.76,476,2,1.0,1,0,0,2021.0,7.0,57.0,2019.0,3.0,6.0,22.0,67.0
478.4,162,1,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2019.0,3.0,6.0,22.0,67.0
1197.14,2759,1,1.0,1,0,1,2018.0,12.0,56.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
47.83,389,2,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2018.0,8.0,12.0,18.0,232.0
0.01,768,1,2.0,1,1,0,2021.0,16.0,39.0,2020.0,2.0,17.0,58.0,43.0
52.52,1033,1,2.0,0,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2019.0,1.0,11.0,37.0,22.0
6.39,15,1,2.0,1,0,1,2019.0,15.0,54.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
485.73,2497,2,1.0,1,0,1,2021.0,15.0,29.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
495.71,274,1,2.0,0,1,1,2021.0,12.0,27.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
127.91,0,2,2.0,0,0,0,2021.0,0.0,2.0,2020.0,5.0,15.0,18.0,150.0
51.18,17,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
473.78,1114,2,1.0,1,0,1,2020.0,14.0,55.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.43,21,2,2.0,1,0,1,2021.0,20.0,2.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
492.94,1184,2,0.0,0,0,0,2020.0,2.0,14.0,2020.0,11.0,15.0,39.0,317.0
494.03,0,2,2.0,0,1,0,2021.0,12.0,56.0,2020.0,5.0,14.0,42.0,123.0
13.51,23,2,2.0,1,0,1,2019.0,11.0,4.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
2.33,1087,2,4.0,1,0,1,2017.0,13.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,126,2,2.0,1,0,1,2017.0,13.0,1.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,151,2,2.0,1,0,1,2020.0,8.0,37.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
60.44,1916,1,2.0,1,0,1,2017.0,6.0,35.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
484.45,0,1,1.0,0,1,1,2021.0,10.0,56.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
468.05,678,1,1.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2020.0,6.0,12.0,37.0,179.0
473.92,160,2,2.0,1,0,0,2017.0,15.0,4.0,2020.0,3.0,8.0,25.0,63.0
499.44,178,2,3.0,0,1,1,2021.0,12.0,14.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
490.38,428,2,0.0,0,1,0,2021.0,17.0,29.0,2020.0,5.0,14.0,39.0,136.0
4.76,1399,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
490.41,0,2,1.0,0,1,1,2021.0,12.0,15.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
507.03,1641,2,4.0,1,0,1,2019.0,9.0,47.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
111.55,872,2,3.0,0,0,0,2020.0,14.0,1.0,2020.0,5.0,11.0,1.0,146.0
492.88,64,1,2.0,0,1,0,2021.0,12.0,56.0,2020.0,4.0,6.0,24.0,92.0
142.46,2651,1,1.0,0,0,1,2020.0,19.0,56.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
47.93,504,2,2.0,1,1,0,2021.0,17.0,7.0,2019.0,7.0,6.0,52.0,199.0
0.01,1866,2,4.0,1,0,0,2021.0,8.0,0.0,2021.0,7.0,15.0,40.0,190.0
35.52,106,1,2.0,1,1,0,2017.0,4.0,18.0,2020.0,5.0,22.0,37.0,126.0
491.36,1737,1,1.0,0,1,0,2020.0,19.0,5.0,2020.0,10.0,11.0,32.0,277.0
477.73,1626,1,1.0,1,0,0,2020.0,20.0,40.0,2019.0,10.0,8.0,7.0,286.0
110.0,2593,1,1.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
147.24,1157,1,1.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2017.0,6.0,5.0,31.0,177.0
464.86,0,1,2.0,1,0,0,2020.0,10.0,56.0,2017.0,5.0,6.0,8.0,124.0
476.8,43,1,2.0,1,0,1,2018.0,19.0,32.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
489.84,182,1,0.0,0,1,1,2019.0,20.0,34.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
24.67,1580,2,2.0,0,0,1,2021.0,15.0,24.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
12.34,74,2,2.0,1,0,0,2021.0,7.0,44.0,2020.0,7.0,10.0,31.0,187.0
269.89,167,1,2.0,1,1,1,2017.0,4.0,21.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
490.54,589,2,1.0,0,0,0,2021.0,22.0,32.0,2020.0,4.0,13.0,24.0,92.0
0.01,77,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,1,1,2.0,1,0,0,2020.0,10.0,7.0,2018.0,9.0,6.0,37.0,257.0
0.01,76,1,2.0,1,0,0,2020.0,4.0,28.0,2019.0,7.0,6.0,48.0,194.0
493.45,1719,1,0.0,0,0,0,2020.0,7.0,43.0,2020.0,8.0,9.0,22.0,214.0
167.23,322,2,0.0,1,0,0,2017.0,10.0,8.0,2019.0,9.0,6.0,37.0,251.0
392.72,322,2,1.0,1,0,1,2018.0,15.0,12.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,156,2,2.0,1,0,1,2020.0,4.0,56.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
88.79,1361,1,0.0,1,0,1,2017.0,14.0,27.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
491.68,0,2,1.0,0,1,0,2021.0,13.0,4.0,2019.0,3.0,7.0,40.0,88.0
493.74,607,2,4.0,0,0,0,2020.0,17.0,51.0,2021.0,3.0,1.0,46.0,71.0
0.01,5,2,2.0,1,0,1,2018.0,20.0,14.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,112,2,2.0,1,0,1,2018.0,4.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
28.98,2395,1,2.0,1,0,0,2021.0,9.0,7.0,2020.0,9.0,17.0,37.0,255.0
204.24,0,1,2.0,0,0,0,2020.0,12.0,56.0,2018.0,10.0,8.0,2.0,280.0
451.88,95,1,2.0,1,0,0,2020.0,4.0,7.0,2021.0,9.0,6.0,37.0,251.0
482.0,1860,2,2.0,1,0,1,2020.0,9.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
491.68,220,2,0.0,0,1,1,2021.0,12.0,8.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
5.21,846,1,2.0,1,0,1,2019.0,4.0,28.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
493.25,699,2,2.0,0,1,0,2019.5170574712645,10.498758620689655,26.472183908045977,2020.0,4.0,17.0,8.0,113.0
78.78,2432,2,1.0,1,0,1,2021.0,14.0,47.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,1774,1,2.0,1,0,1,2020.0,11.0,30.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
264.38,457,1,2.0,1,0,0,2018.0,14.0,8.0,2017.0,2.0,6.0,50.0,59.0
0.01,62,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
722.77,1190,1,2.0,0,1,1,2020.0,12.0,15.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,266,1,2.0,1,0,0,2021.0,4.0,29.0,2020.0,7.0,6.0,33.0,190.0
22.68,1529,1,2.0,1,0,1,2017.0,2.0,1.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
485.39,0,2,2.0,0,1,0,2021.0,19.0,21.0,2021.0,5.0,1.0,37.0,132.0
0.01,37,1,2.0,1,0,1,2020.0,5.0,19.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
150.06,115,2,1.0,0,0,0,2021.0,14.0,36.0,2021.0,5.0,12.0,32.0,125.0
0.01,34,1,2.0,1,0,0,2021.0,7.0,41.0,2019.0,10.0,6.0,37.0,281.0
479.07,851,2,0.0,1,0,1,2019.0,13.0,22.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
144.08,771,1,1.0,0,0,0,2021.0,10.0,10.0,2017.0,6.0,11.0,47.0,152.0
493.71,114,2,0.0,0,0,1,2020.0,12.0,31.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
24.37,233,2,1.0,1,0,0,2020.0,20.0,33.0,2017.0,11.0,9.0,8.0,327.0
16.84,948,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
492.15,2066,1,2.0,0,0,0,2021.0,9.0,1.0,2020.0,5.0,11.0,5.0,150.0
1.37,3,2,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2019.0,6.0,6.0,37.0,159.0
0.01,0,1,0.0,0,1,0,2021.0,12.0,8.0,2021.0,5.0,8.0,5.0,150.0
0.01,1907,2,2.0,1,0,1,2021.0,4.0,31.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
3.03,330,2,2.0,1,0,1,2017.0,11.0,18.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
1586.21,427,2,2.0,1,0,0,2017.0,12.0,7.0,2017.0,7.0,19.0,37.0,195.0
489.26,0,2,2.0,0,1,0,2021.0,12.0,11.0,2018.0,5.0,23.0,5.0,128.0
0.01,1928,2,2.0,1,0,1,2018.0,4.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,337,1,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2019.0,7.0,15.0,41.0,197.0
49.28,62,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
495.88,554,2,2.0,0,1,0,2021.0,10.0,52.0,2019.0,5.0,7.0,25.0,130.0
23.74,256,2,2.0,1,1,0,2018.0,18.0,59.0,2020.0,7.0,11.0,41.0,190.0
0.01,1211,2,2.0,1,0,1,2019.0,4.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
53.1,404,2,1.0,0,1,1,2020.0,13.0,32.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
3.37,176,2,2.0,1,0,1,2021.0,10.0,12.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
69.76,127,1,2.0,1,0,0,2020.0,21.0,51.0,2017.0,11.0,15.0,43.0,312.0
4.43,135,2,2.0,1,0,0,2020.0,6.0,42.0,2018.0,9.0,12.0,37.0,271.0
10.99,780,2,2.0,1,0,1,2021.0,7.0,8.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
479.91,59,2,2.0,1,0,1,2019.0,23.0,49.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
42.01,109,2,1.0,1,0,0,2020.0,13.0,7.0,2019.0,8.0,10.0,37.0,236.0
0.01,23,1,2.0,1,0,1,2020.0,4.0,3.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
118.34,0,2,2.0,0,0,0,2021.0,11.0,1.0,2020.0,5.0,23.0,31.0,126.0
475.78,431,1,1.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2020.0,11.0,8.0,39.0,313.0
0.01,71,1,0.0,1,0,1,2017.0,9.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
489.25,0,2,0.0,0,0,0,2021.0,12.0,56.0,2020.0,5.0,9.0,5.0,126.0
489.75,179,2,1.0,0,0,1,2019.0,11.0,31.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
486.31,0,1,2.0,0,1,1,2021.0,12.0,2.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
492.5,225,1,1.0,0,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2020.0,5.0,7.0,17.0,127.0
222.96,150,1,1.0,1,0,0,2019.0,4.0,11.0,2021.0,3.0,9.0,49.0,67.0
0.49,168,1,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2019.0,7.0,6.0,37.0,208.0
388.66,946,1,2.0,1,0,1,2017.0,12.0,1.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,377,2,2.0,1,0,0,2021.0,10.0,49.0,2018.0,8.0,6.0,37.0,221.0
0.01,457,2,2.0,1,0,1,2020.0,10.0,47.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
495.09,511,2,0.0,0,0,1,2020.0,12.0,33.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.65,533,1,2.0,1,0,1,2018.0,15.0,1.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
553.64,627,1,4.0,1,0,1,2018.0,0.0,6.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
487.63,0,2,2.0,0,1,1,2020.0,15.0,16.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
1.64,1742,1,2.0,1,0,1,2021.0,21.0,18.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
89.76,614,2,1.0,0,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2020.0,5.0,0.0,49.0,122.0
0.01,96,1,2.0,1,0,1,2017.0,14.0,6.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
4.11,242,1,0.0,1,0,0,2017.0,4.0,39.0,2018.0,7.0,14.0,2.0,201.0
489.99,1629,2,1.0,0,1,0,2017.0,12.0,47.0,2020.0,5.0,23.0,5.0,124.0
489.81,582,1,1.0,0,1,0,2021.0,6.0,25.0,2020.0,5.0,16.0,5.0,152.0
1216.69,20,2,1.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
185.99,135,1,0.0,1,0,1,2017.0,7.0,54.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,10,2,2.0,0,1,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
490.5,0,2,0.0,0,1,1,2021.0,11.0,21.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
491.13,83,2,2.0,0,1,0,2021.0,12.0,1.0,2019.0,11.0,11.0,13.0,305.0
55.84,1907,1,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2021.0,7.0,12.0,6.0,189.0
3.77,707,2,2.0,1,1,1,2021.0,22.0,10.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
488.69,0,2,1.0,0,1,0,2021.0,20.0,56.0,2020.0,5.0,14.0,0.0,133.0
487.56,0,2,2.0,0,1,0,2018.0,12.0,27.0,2020.0,5.0,12.0,3.0,127.0
0.01,33,1,2.0,1,0,1,2017.0,7.0,31.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,16,2,2.0,1,0,1,2019.0,4.0,46.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
4.43,1071,2,2.0,1,0,1,2017.0,13.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
490.35,2512,2,1.0,0,0,0,2020.0,6.0,15.0,2020.0,11.0,13.0,5.0,307.0
0.01,434,2,2.0,1,0,1,2017.0,4.0,20.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
490.58,1393,2,1.0,0,1,0,2021.0,9.0,47.0,2021.0,5.0,11.0,34.0,122.0
239.99,398,2,1.0,1,0,1,2018.0,4.0,52.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
488.66,0,2,2.0,0,1,1,2020.0,13.0,56.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
558.4,48,1,1.0,1,0,0,2020.0,12.0,30.0,2018.0,5.0,6.0,15.0,142.0
491.82,0,1,1.0,0,0,1,2020.0,7.0,59.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
4.47,36,2,1.0,1,0,1,2021.0,4.0,41.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
492.04,737,2,2.0,0,0,0,2021.0,17.0,18.0,2018.0,5.0,2.0,51.0,134.0
366.68,601,1,2.0,1,0,0,2021.0,7.0,59.0,2019.0,12.0,4.0,27.0,341.0
487.17,0,2,1.0,0,1,0,2021.0,4.0,56.0,2020.0,5.0,12.0,5.0,142.0
498.96,868,1,2.0,0,0,1,2020.0,12.0,27.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,427,1,2.0,1,0,0,2017.0,12.0,48.0,2017.0,7.0,6.0,52.0,189.0
481.66,282,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
3.01,244,1,0.0,1,0,0,2017.0,4.0,2.0,2019.0,7.0,6.0,33.0,206.0
3.06,527,2,2.0,1,0,0,2021.0,19.0,7.0,2020.0,7.0,6.0,37.0,195.0
11.07,268,2,2.0,1,0,0,2020.0,10.0,8.0,2020.0,2.0,11.0,37.0,39.0
486.04,0,2,1.0,0,1,0,2021.0,10.0,56.0,2020.0,5.0,7.0,50.0,122.0
1111.48,134,1,1.0,1,0,1,2019.0,2.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
466.39,40,1,2.0,1,0,1,2020.0,13.0,20.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
199.31,1386,1,1.0,1,0,1,2018.0,9.0,50.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
494.44,0,2,1.0,0,1,0,2021.0,6.0,54.0,2020.0,12.0,16.0,44.0,337.0
488.87,1671,1,1.0,0,1,1,2021.0,12.0,58.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
325.38,46,1,2.0,1,0,1,2020.0,6.0,13.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
96.9,4,2,0.0,1,0,0,2020.0,2.0,1.0,2018.0,1.0,2.0,59.0,17.0
5.88,2176,2,2.0,1,0,0,2021.0,9.0,32.0,2020.0,12.0,1.0,5.0,343.0
2.33,2374,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
18.85,75,2,2.0,1,0,0,2020.0,11.0,15.0,2018.0,4.0,12.0,25.0,96.0
58.51,306,2,2.0,1,0,0,2020.0,4.0,55.0,2020.0,7.0,9.0,49.0,197.0
488.3,40,1,2.0,1,0,1,2017.0,11.0,10.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
489.16,0,1,0.0,0,1,0,2020.0,12.0,19.0,2019.0,5.0,17.0,51.0,121.0
457.07,67,1,2.0,1,0,1,2020.0,4.0,57.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,394,1,1.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
476.72,31,2,2.0,1,0,0,2019.0,10.0,8.0,2018.0,1.0,15.0,36.0,8.0
19.11,872,2,2.0,1,0,1,2018.0,19.0,19.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
1.43,2362,1,2.0,1,0,1,2017.0,4.0,12.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
453.13,897,1,2.0,1,1,0,2017.0,4.0,29.0,2017.0,5.0,6.0,29.0,128.0
50.85,1244,1,2.0,1,0,0,2021.0,2.0,36.0,2020.0,6.0,6.0,37.0,160.0
31.86,189,1,2.0,1,0,1,2017.0,4.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
27.25,398,1,2.0,1,0,1,2021.0,19.0,14.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
410.29,1529,2,2.0,1,0,1,2017.0,20.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
107.29,1708,2,1.0,0,1,0,2021.0,17.0,56.0,2020.0,5.0,18.0,5.0,137.0
106.22,127,1,2.0,1,1,1,2020.0,15.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
66.09,1384,2,2.0,1,0,1,2020.0,5.0,1.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,0,2,0.0,0,1,1,2020.0,19.0,15.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
17.24,262,2,2.0,1,0,1,2017.0,12.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
474.96,131,1,2.0,1,0,1,2017.0,4.0,54.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,1178,1,2.0,1,0,1,2017.0,4.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,884,1,2.0,1,0,1,2020.0,4.0,43.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
69.22,467,1,2.0,1,0,1,2017.0,13.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
491.23,34,1,2.0,0,0,0,2020.0,15.0,48.0,2020.0,1.0,19.0,5.0,15.0
42.41,1286,1,2.0,1,0,1,2020.0,12.0,23.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,68,1,2.0,1,0,1,2019.0,7.0,41.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
492.35,0,1,1.0,0,1,0,2021.0,15.0,49.0,2020.0,5.0,8.0,20.0,136.0
491.71,354,2,2.0,0,1,0,2021.0,11.0,45.0,2021.0,10.0,6.0,55.0,274.0
150.65,90,1,2.0,1,0,1,2020.0,16.0,11.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
475.52,57,1,2.0,1,0,1,2020.0,12.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
467.29,495,2,2.0,1,1,1,2020.0,9.0,18.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
437.53,50,2,2.0,1,0,1,2017.0,12.0,5.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
43.06,-88,1,0.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2017.0,3.0,16.0,37.0,83.0
5.67,937,2,3.0,0,0,0,2021.0,0.0,1.0,2020.0,1.0,10.0,46.0,4.0
176.78,469,2,2.0,1,0,1,2017.0,12.0,30.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
2.25,1205,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
